restaurant_name,address,tags,lat,lon
SEA GATE BEACH CLUB,"3700 SURF AVENUE BROOKLYN NY, 11224",American,40.57351,-74.00294
WILFIE & NELL,"228 WEST    4 STREET MANHATTAN NY, 10014",Irish,40.734154,-74.002945
LA CHACRA,"1928 BATH AVE BROOKLYN NY, 11214",Peruvian,40.602196,-74.00295
EMPELLON,"230 WEST    4 STREET MANHATTAN NY, 10014",Mexican,40.73418,-74.00295
M2 CAFE,"6732 13TH AVE BROOKLYN NY, 11219",Asian,40.624577,-74.00299
DOMINIQUE ANSEL BAKERY,"189 SPRING STREET MANHATTAN NY, 10012",French,40.72507,-74.00299
EAST OCEAN BUFFET,"1778 86TH ST BROOKLYN NY, 11214",Chinese,40.60747,-74.00301
BAKER & CO.,"263 BLEECKER ST MANHATTAN NY, 10014",Italian,40.73127,-74.00301
FUEL FEVER,"8615 18TH AVE BROOKLYN NY, 11214",American,40.606895,-74.00302
M1-5,"52 WALKER STREET MANHATTAN NY, 10013",American,40.718853,-74.00302
MURRAY'S CHEESE BAR,"264 BLEECKER STREET MANHATTAN NY, 10014",American,40.73127,-74.00303
PICCOLA CUCINA,"75 THOMPSON ST MANHATTAN NY, 10012",Italian,40.724377,-74.00306
BOUCHERIE,"99 7TH AVE S MANHATTAN NY, 10014",French,40.733147,-74.00306
SEVILLA RESTAURANT,"62 CHARLES STREET MANHATTAN NY, 10014","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.734905,-74.00306
VILLAGE PIZZA,"65 8 AVENUE MANHATTAN NY, 10014",Pizza,40.739105,-74.00307
FAT CAT BILLIARDS,"75 CHRISTOPHER STREET MANHATTAN NY, 10014",American,40.733578,-74.00309
KESTE PIZZA & VINO,"271 BLEECKER STREET MANHATTAN NY, 10014",Pizza,40.731407,-74.0031
BODEGA NEGRA,"355 WEST   16 STREET MANHATTAN NY, 10011",Mexican,40.741737,-74.003105
PHD,"355 WEST   16 STREET MANHATTAN NY, 10011",American,40.741737,-74.003105
BARROW STREET THEATRE,"27 BARROW ST MANHATTAN NY, 10014",Other,40.732487,-74.003136
ISTANBUL GRILL,"310 WEST   14 STREET MANHATTAN NY, 10014",Turkish,40.74,-74.003136
DAVIDSTEA,"275 BLEECKER STREET MANHATTAN NY, 10014",Coffee/Tea,40.73149,-74.00314
DOMINICKS  PIZZERIA,"4901 8 AVENUE BROOKLYN NY, 11220",Pizza/Italian,40.64163,-74.00317
10 CORSO COMO,"1 FULTON ST MANHATTAN NY, 10038",Italian,40.706295,-74.00317
VIN ET FLEURS,"69 THOMPSON STREET MANHATTAN NY, 10012",French,40.72424,-74.003174
PICCOLA CUCINA,"196 SPRING STREET MANHATTAN NY, 10012",Italian,40.725147,-74.00318
GOTHAM PIZZA,"144 9 AVENUE MANHATTAN NY, 10011",Pizza,40.74393,-74.00318
BLUESTONE LANE,"30 CARMINE ST MANHATTAN NY, 10014",Coffee/Tea,40.730087,-74.00321
JEKYLL AND HYDE,"91 7TH AVE S MANHATTAN NY, 10014",American,40.732864,-74.00321
BISTROT LEO,"60 THOMPSON ST MANHATTAN NY, 10012",American,40.724167,-74.00322
HONG BAO RESTAURANT,"4915 8 AVE BROOKLYN NY, 11220",Chinese,40.64156,-74.003235
PANCA,"92 7 AVENUE SOUTH MANHATTAN NY, 10014",Peruvian,40.732796,-74.00326
EXTRA VIRGIN,"259 WEST    4 STREET MANHATTAN NY, 10014",Mediterranean,40.735355,-74.00328
SANT AMBROEUS,"259 WEST    4 STREET MANHATTAN NY, 10014",Italian,40.735355,-74.00328
LIANG'S SEAFOOD RESTAURANT,"4922 8TH AVE BROOKLYN NY, 11220",Seafood,40.64153,-74.00329
YUAN BAO 50,"4924 8TH AVE BROOKLYN NY, 11220",Chinese,40.64152,-74.003296
SLEEP NO MORE AT THE MCKITTRICK HOTEL,"530 WEST   27 STREET MANHATTAN NY, 10001",American,40.750607,-74.003296
AURORA SOHO,"510 BROOME STREET MANHATTAN NY, 10013",Italian,40.7235,-74.0033
BLIND TIGER,"281 BLEECKER STREET MANHATTAN NY, 10014",American,40.73177,-74.0033
ALTESI DOWNTOWN RISTORANTE,"200 SPRING STREET MANHATTAN NY, 10012",Italian,40.72522,-74.00332
CHOP SHOP,"254 10 AVENUE MANHATTAN NY, 10001",Asian,40.74883,-74.003334
SALINAS,"136 9 AVENUE MANHATTAN NY, 10011",Spanish,40.743713,-74.00334
PERA SOHO,"54 THOMPSON STREET MANHATTAN NY, 10012",Turkish,40.724,-74.00336
GHANDI CAFE,"283 BLEECKER STREET MANHATTAN NY, 10014",Indian,40.731884,-74.003365
GROUNDED,"28 JANE STREET MANHATTAN NY, 10014",Coffee/Tea,40.738132,-74.003365
MILK BAR WEST VILLAGE,"74 CHRISTOPHER ST MANHATTAN NY, 10014",Bakery,40.73352,-74.0034
SUBWAY,"250 10TH AVE MANHATTAN NY, 10001",Sandwiches,40.748734,-74.0034
REINA DE LA NUBE RESTAURANT,"922A 4TH AVE BROOKLYN NY, 11232",Spanish,40.655293,-74.00341
WEST VILLAGE FINEST,"84 7TH AVE S MANHATTAN NY, 10014",Delicatessen,40.732513,-74.00341
NEW RED LANTERN,"5701 FORT HAMILTON PKWY BROOKLYN NY, 11219",Chinese,40.634495,-74.00344
BOTTINO,"248 10 AVENUE MANHATTAN NY, 10001",Italian,40.748688,-74.00344
NEW LI HING RESTAURANT,"181 34 STREET BROOKLYN NY, 11232",Chinese,40.655552,-74.00345
KUMO SUSHI,"282 BLEECKER STREET MANHATTAN NY, 10014",Japanese,40.732037,-74.00346
THE LOYAL,"289 BLEECKER ST MANHATTAN NY, 10014",American,40.732067,-74.00346
FRANKIE GOES TO BOLLYWOOD,"204 SPRING ST MANHATTAN NY, 10012",Indian,40.725296,-74.00348
STARBUCKS,"111 WORTH STREET MANHATTAN NY, 10013",Coffee/Tea,40.715805,-74.003494
CIVIC DELI,"111 WORTH ST MANHATTAN NY, 10013",American,40.715805,-74.003494
IPIC THEATERS,"11 FULTON ST MANHATTAN NY, 10038",American,40.70675,-74.00354
TOAD HALL,"57 GRAND STREET MANHATTAN NY, 10013",American,40.722267,-74.00354
COTENNA,"21 BEDFORD ST MANHATTAN NY, 10014",Italian,40.72914,-74.00355
MARKET FOODS,"850 3RD AVE BROOKLYN NY, 11232","Ice Cream, Gelato, Yogurt, Ices",40.65791,-74.003586
CORTE CAFE,"2 LAFAYETTE STREET MANHATTAN NY, 10007",Delicatessen,40.713688,-74.00359
BAAL CAFE AND FALAFEL,"71 SULLIVAN ST MANHATTAN NY, 10012",Mediterranean,40.724964,-74.00361
AQUA GRILL,"210 SPRING STREET MANHATTAN NY, 10012",Seafood,40.725365,-74.003624
PINCH FOOD DESIGN,"545 WEST   27 STREET MANHATTAN NY, 10001",American,40.750763,-74.00363
THE GARRETT,"296 BLEECKER ST MANHATTAN NY, 10014",American,40.73237,-74.00365
JACK'S WIFE FREDA,"50 CARMINE ST MANHATTAN NY, 10014",Mediterranean,40.729946,-74.003654
PALACIOS,"504 39TH ST BROOKLYN NY, 11232",American,40.65111,-74.00366
MELODY LANES,"461 37TH ST BROOKLYN NY, 11232",Hotdogs/Pretzels,40.652946,-74.00366
HUMBLE FISH,"35 LISPENARD ST MANHATTAN NY, 10013",Seafood,40.71993,-74.00368
SWEET DREAM BAKERY,"4612 7TH AVE BROOKLYN NY, 11220",Bakery,40.64459,-74.00369
SUBWAY SANDWICHES,"882 5TH AVE BROOKLYN NY, 11232",Sandwiches/Salads/Mixed Buffet,40.65148,-74.0037
CUBBYHOLE,"281 WEST   12 STREET MANHATTAN NY, 10014",American,40.73756,-74.0037
HAKATA TON TON,"61 GROVE STREET MANHATTAN NY, 10014",Japanese,40.733006,-74.003716
BIG GAY ICE CREAM SHOP,"61 GROVE STREET MANHATTAN NY, 10014","Ice Cream, Gelato, Yogurt, Ices",40.733006,-74.003716
BLEECKER STREET PIZZA,"69 7 AVENUE SOUTH MANHATTAN NY, 10014",Pizza,40.73197,-74.00372
SUPREMA,"305 BLEECKER ST MANHATTAN NY, 10014",American,40.732517,-74.00372
MARIA'S BISTRO MEXICANO,"886 5 AVENUE BROOKLYN NY, 11232",Mexican,40.65144,-74.00374
KOFTE PIYAZ RESTAURANT,"881 5TH AVE BROOKLYN NY, 11232",Turkish,40.651417,-74.003746
MARKET TABLE,"54 CARMINE STREET MANHATTAN NY, 10014",American,40.72992,-74.003746
ART BAR,"52 8 AVENUE MANHATTAN NY, 10014",American,40.738483,-74.00375
CHINA WOK,"888 5TH AVE BROOKLYN NY, 11232",Chinese,40.651417,-74.00376
TAQUERIA RESTAURANTE MI BARRIO,"887 5 AVENUE BROOKLYN NY, 11232",Mexican,40.651382,-74.003784
BLUE RIBBON BAR,"34 DOWNING STREET MANHATTAN NY, 10014",American,40.7293,-74.003784
SUNSET PARK DINER & DONUTS,"889 5 AVENUE BROOKLYN NY, 11232",American,40.65137,-74.00379
EMILY,"35 DOWNING ST MANHATTAN NY, 10014",American,40.72931,-74.00379
STELLA'S PIZZA,"110 9 AVENUE MANHATTAN NY, 10011",Pizza,40.743095,-74.00379
CO BA RESTAURANT,"110 9TH AVE MANHATTAN NY, 10011",Vietnamese/Cambodian/Malaysia,40.743095,-74.00379
SUSHI FACTORY,"772 49TH ST BROOKLYN NY, 11220",Japanese,40.642075,-74.0038
ANDY'S CAFETERIA (HPD BUILDING),"100 GOLD ST MANHATTAN NY, 10038",American,40.710506,-74.00382
HAPPY HOUSE SEAFOOD RESTAURANT,"5014-16 8TH AVE BROOKLYN NY, 11220",Chinese,40.641006,-74.00384
THE GREY DOG,"49 CARMINE ST MANHATTAN NY, 10014",American,40.7299,-74.00384
WESTSIDE COFFEE SHOP RESTAURANT,"323 CHURCH STREET MANHATTAN NY, 10013","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.72009,-74.00387
ANTICA,"370 CANAL ST MANHATTAN NY, 10013",American,40.720806,-74.00387
VIA CAROTA,"51 GROVE ST MANHATTAN NY, 10014",Italian,40.732956,-74.00387
CORNER BISTRO,"331 WEST    4 STREET MANHATTAN NY, 10014",American,40.73809,-74.00387
CHINA CITY,"1732 86TH ST BROOKLYN NY, 11214",Chinese,40.60803,-74.00394
LA COLOMBE TORREFACTION,"319 CHURCH STREET MANHATTAN NY, 10013",Coffee/Tea,40.71999,-74.00395
L'AILE OU LA CUISSE (L'A.O.C),"314 BLEECKER ST MANHATTAN NY, 10014",French,40.73287,-74.00395
GINA'S PIZZA & DELI  RESTAURANT,"3905 5 AVENUE BROOKLYN NY, 11232",Pizza/Italian,40.6512,-74.00397
ANYWAY CAFE,"519 BROOME ST MANHATTAN NY, 10013",French,40.723843,-74.00397
RAVIOLO,"57 7TH AVE S MANHATTAN NY, 10014",Italian,40.731575,-74.00397
LA FAMILIA RESTAURANT,"938 4 AVENUE BROOKLYN NY, 11232","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.654743,-74.003975
TRIBECA BAGELS,"374 CANAL STREET MANHATTAN NY, 10013",Delicatessen,40.72089,-74.00399
VIVA MEXICO,"3913 5 AVENUE BROOKLYN NY, 11232",Mexican,40.65116,-74.004005
AUX MERVEILLEUX DE FRED,"37 8TH AVE MANHATTAN NY, 10014",Bakery,40.73822,-74.00408
ANEJO TRIBECA,"31 WALKER ST MANHATTAN NY, 10013",Mexican,40.719364,-74.00416
TAVERN ON JANE,"31 8 AVENUE MANHATTAN NY, 10014",American,40.73816,-74.00416
INES' BAKERY,"948 4 AVENUE BROOKLYN NY, 11232",Bakery,40.654552,-74.00417
SHOGUN SUSHI,"6201 11TH AVE BROOKLYN NY, 11219",Japanese,40.630318,-74.00418
ZENG'S RESTAURANT,"950 FOURTH AVENUE BROOKLYN NY, 11232",Chinese,40.65451,-74.00422
SUNRISE BAKERY,"6208 11TH AVE BROOKLYN NY, 11219",Chinese,40.630283,-74.00423
CAFFE BENE,"378 CANAL ST MANHATTAN NY, 10013",Coffee/Tea,40.721058,-74.00423
LIU'S SHANGHAI INC,"1869 BATH AVE BROOKLYN NY, 11214",Chinese,40.60287,-74.004234
ANFORA,"34 8 AVENUE MANHATTAN NY, 10014",Italian,40.738056,-74.00426
TOMORROW,"200 WATER ST MANHATTAN NY, 10038",Chinese,40.707314,-74.00427
New China,"6218 11TH AVE BROOKLYN NY, 11219",Chinese,40.630238,-74.00428
BELLE REVE,"305 CHURCH ST MANHATTAN NY, 10013",American,40.71957,-74.00428
LUVUMS TROPICAL ICES,"4716 7TH AVE BROOKLYN NY, 11220","Ice Cream, Gelato, Yogurt, Ices",40.64401,-74.004295
THE VILLAGE TAVERN,"46 BEDFORD STREET MANHATTAN NY, 10014",American,40.730473,-74.00431
UNION HOTPOT,"775 50TH ST BROOKLYN NY, 11220",Chinese,40.641502,-74.00433
SPUNTO,"65 CARMINE STREET MANHATTAN NY, 10014",Pizza/Italian,40.72975,-74.00434
CHEN RICE ROLL,"5103 8TH AVE BROOKLYN NY, 11220",Asian,40.6405,-74.00435
LA BONBONNIERE,"28 8 AVENUE MANHATTAN NY, 10014",American,40.73797,-74.00435
SOHO GRAND HOTEL,"310 WEST BROADWAY MANHATTAN NY, 10013",American,40.72168,-74.00437
LA SIRENA,"88 9TH AVE MANHATTAN NY, 10011",Italian,40.74233,-74.00437
DON GIOVANNI RESTAURANT,"214 10 AVENUE MANHATTAN NY, 10011",Italian,40.747375,-74.00439
GAOMING BAKERY INC,"5110 8 AVENUE BROOKLYN NY, 11220",Bakery,40.64047,-74.004395
BILLY'S BAKERY,"75 FRANKLIN STREET MANHATTAN NY, 10013",Bakery,40.717842,-74.004395
JALOPY TAVERN,"317 COLUMBIA STREET BROOKLYN NY, 11231",American,40.68148,-74.0044
MON CHER MARKET,"339 BROADWAY MANHATTAN NY, 10013",American,40.716423,-74.00442
KAWA SUSHI 8 AVENUE,"24 8 AVENUE MANHATTAN NY, 10014",Japanese,40.73791,-74.00442
YUN NAN FLAVOUR GARDEN,"5121 8TH AVENUE BROOKLYN NY, 11220",Chinese,40.64041,-74.00443
EMPIRE DINER,"210 10TH AVE MANHATTAN NY, 10011",American,40.747288,-74.00445
PHIL'S CRUMMY CORNER,"323 COLUMBIA STREET BROOKLYN NY, 11231","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.681374,-74.004456
THE ROAST,"5124 8TH AVE BROOKLYN NY, 11220",Chinese,40.6404,-74.00447
MILK & COOKIES BAKERY,"19 COMMERCE STREET MANHATTAN NY, 10014",Bakery,40.73168,-74.00451
MOONCAKE FOODS,"28 WATTS STREET MANHATTAN NY, 10013",Asian,40.723583,-74.00452
TIA POL,"205 10 AVENUE MANHATTAN NY, 10011",Spanish,40.747204,-74.00453
MIS ANGELITOS BAKERY,"4003 5TH AVE BROOKLYN NY, 11232",Mexican,40.65065,-74.00454
BELLS' COFFEE AND DESIGN,"30 GRAND ST MANHATTAN NY, 10013",Coffee/Tea,40.72277,-74.004555
EVERYMAN ESPRESSO,"301 WEST BROADWAY MANHATTAN NY, 10013",Coffee/Tea,40.721436,-74.00456
CHINA DELIGHT 699,"4009 5TH AVE BROOKLYN NY, 11232",Chinese,40.65062,-74.00457
LLAMITA,"80 CARMINE ST MANHATTAN NY, 10014",Peruvian,40.729675,-74.00457
LITTLE ITALY PIZZA,"46 FULTON ST MANHATTAN NY, 10038",Pizza,40.708103,-74.00458
LITTLE BRANCH,"20 7 AVENUE SOUTH MANHATTAN NY, 10014",American,40.7305,-74.00459
DAVID BURKE KITCHEN,"27 GRAND ST MANHATTAN NY, 10013",American,40.722775,-74.0046
USULUTECO RESTAURANT,"4017 5 AVENUE BROOKLYN NY, 11232","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.65058,-74.00461
LA FLOR DE IZUCAR BAKERY,"4021 5 AVENUE BROOKLYN NY, 11232",Mexican,40.650562,-74.00463
CASTILLO RESTAURANT,"4020 5 AVENUE BROOKLYN NY, 11232","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.65057,-74.00465
SUSHI NAKAZAWA,"23 COMMERCE STREET MANHATTAN NY, 10014",Japanese,40.73164,-74.00465
WOOPS! BAKESHOP,"93 WORTH ST MANHATTAN NY, 10013",Coffee/Tea,40.716347,-74.00467
DUNKIN DONUTS,"381 CANAL ST MANHATTAN NY, 10013",American,40.72139,-74.00468
BROOKLYNEER,"220 WEST HOUSTON STREET MANHATTAN NY, 10014",American,40.72855,-74.00468
LA FE RESTAURANT,"941 4 AVENUE BROOKLYN NY, 11232","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.65404,-74.00469
VERY FRESH NOODLES,"75 9TH AVE MANHATTAN NY, 10011",Asian,40.741875,-74.00471
CHELSEA CREAMLINE,"75 9TH AVE MANHATTAN NY, 10011",American,40.741875,-74.00471
THE MEZZ (GOOGLE),"75 9TH AVE MANHATTAN NY, 10011",American,40.741875,-74.00471
AMY'S BREAD,"75 NINTH AVENUE MANHATTAN NY, 10011",Bakery,40.741875,-74.00471
DAVIDOVICH BAKERY,"75 9TH AVE MANHATTAN NY, 10011",Bakery,40.741875,-74.00471
FILAGA,"75 9TH AVE MANHATTAN NY, 10011",Pizza/Italian,40.741875,-74.00471
BERLIN CURRYWURST,"75 9TH AVE MANHATTAN NY, 10011",German,40.741875,-74.00471
FRIEDMAN'S LUNCH,"75 9 AVENUE MANHATTAN NY, 10011",American,40.741875,-74.00471
BUDDAKAN,"75 9 AVENUE MANHATTAN NY, 10011",Asian,40.741875,-74.00471
NUM PANG SANDWICH SHOP,"75 9 AVE MANHATTAN NY, 10011",Vietnamese/Cambodian/Malaysia,40.741875,-74.00471
CORKBUZZ WINEBAR CHELSEA MARKET,"75 9TH AVE MANHATTAN NY, 10011",American,40.741875,-74.00471
HALE & HEARTY SOUP,"75 9 AVENUE MANHATTAN NY, 10011",Soups & Sandwiches,40.741875,-74.00471
BLACKBARN CAFE & BAR,"75 9TH AVE MANHATTAN NY, 10011",American,40.741875,-74.00471
L'ARTE DEL GELATO,"75 9TH AVE MANHATTAN NY, 10011","Ice Cream, Gelato, Yogurt, Ices",40.741875,-74.00471
PROSPERITY NOODLE,"947 4TH AVE BROOKLYN NY, 11232",Chinese,40.654007,-74.00473
HOUSTON HALL,"222 WEST HOUSTON STREET MANHATTAN NY, 10014",American,40.728558,-74.004745
LUPE'S EAST L.A. KITCHEN,"110 AVENUE OF THE AMERICAS MANHATTAN NY, 10013",Mexican,40.723667,-74.00476
SNACK TAVERNA,"63 BEDFORD STREET MANHATTAN NY, 10014",Greek,40.731236,-74.00477
MCDONALD'S,"52 FULTON STREET MANHATTAN NY, 10038",American,40.708344,-74.00478
AROME,"325 BROADWAY MANHATTAN NY, 10007",American,40.715992,-74.00478
REBEL COFFEE,"19 8TH AVE MANHATTAN NY, 10014",Coffee/Tea,40.7376,-74.00478
AIRE ANCIENT BATHS,"88 FRANKLIN ST MANHATTAN NY, 10013","Juice, Smoothies, Fruit Salads",40.71804,-74.0048
38 DELI,"968 58 STREET BROOKLYN NY, 11219",Chinese,40.634476,-74.00481
I SODI,"105 CHRISTOPHER STREET MANHATTAN NY, 10014",Italian,40.73331,-74.00485
TRACEY ANDERSON,"90 FRANKLIN ST MANHATTAN NY, 10013","Juice, Smoothies, Fruit Salads",40.718067,-74.00486
NEW ONE CHINESE RESTAURANT,"6320 11TH AVE BROOKLYN NY, 11219",Chinese,40.62967,-74.00487
ARBOR BISTRO,"226 WEST HOUSTON STREET MANHATTAN NY, 10014",Asian,40.72857,-74.004875
LUCKY 11 BAKERY,"6322 11 AVENUE BROOKLYN NY, 11219",Bakery,40.629658,-74.00488
SPICITY,"5902 FORT HAMILTON PKWY BROOKLYN NY, 11219",Chinese,40.633537,-74.0049
LUCKY EIGHT RESTAURANT,"5204 8TH AVE BROOKLYN NY, 11220",Chinese,40.639935,-74.00495
TBAAR,"5912 FORT HAMILTON PKWY BROOKLYN NY, 11219","Juice, Smoothies, Fruit Salads",40.633495,-74.00496
LOU DE FONG SNACK,"773 51ST ST BROOKLYN NY, 11220",Chinese,40.640965,-74.00496
GFG Bakery,"93 BEEKMAN ST MANHATTAN NY, 10038",Bakery,40.709778,-74.00496
PHO 60,"1001 60TH ST BROOKLYN NY, 11219",Vietnamese/Cambodian/Malaysia,40.632732,-74.004974
LUX Lounge,"5918 FORT HAMILTON PKWY BROOKLYN NY, 11219",Other,40.63347,-74.005
LUCKY DRAGON BAKERY,"5214 8 AVENUE BROOKLYN NY, 11220",Bakery,40.639885,-74.005
TENGU SUSHI NOODLE HOUSE,"5920 FORT HAMILTON PKWY BROOKLYN NY, 11219",Chinese/Japanese,40.63346,-74.00501
MEET NOODLES,"5216 8TH AVE BROOKLYN NY, 11220",Chinese,40.639877,-74.00501
B FLAT,"277 CHURCH STREET MANHATTAN NY, 10013",Japanese,40.718643,-74.00501
BINY,"393 CANAL ST MANHATTAN NY, 10013",Chinese/Japanese,40.721607,-74.00501
KENNEDY FRIED CHICKEN,"783 HICKS ST BROOKLYN NY, 11231",Chicken,40.676186,-74.00502
MCDONALD'S,"317 BROADWAY MANHATTAN NY, 10007",American,40.71572,-74.00502
LA GUARIDA BAR,"369 36 STREET BROOKLYN NY, 11232","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.654682,-74.00503
THE IRON HORSE,"32 CLIFF STREET MANHATTAN NY, 10038",American,40.708298,-74.00503
TATAKI SUSHI RESTAURANT,"3 LISPENARD ST MANHATTAN NY, 10013",Japanese,40.72055,-74.00503
INDUSTRY KITCHEN,"70 SOUTH ST MANHATTAN NY, 10005",American,40.70505,-74.005035
SIMON'S BBQ II,"5224 8TH AVE BROOKLYN NY, 11220",Chinese,40.63984,-74.00505
GOLDEN STEAMER ON 8,"5224 8TH AVE BROOKLYN NY, 11220",Bakery,40.63984,-74.00505
JIREH RESTAURANT,"8715 18 AVENUE BROOKLYN NY, 11214",Spanish,40.604942,-74.005066
LA BELLEZZA PIZZERIA,"315 BROADWAY MANHATTAN NY, 10007",Pizza,40.715668,-74.005066
FARMERS RESTAURANT,"1692 86TH ST BROOKLYN NY, 11214",Chinese,40.608727,-74.00509
LAO JIE HOT POT,"811 53RD ST BROOKLYN NY, 11220",Chinese,40.639217,-74.00509
OLD HOMESTEAD,"56 9 AVENUE MANHATTAN NY, 10011",American,40.741234,-74.00509
LE PAIN QUOTIDIEN,"52 9 AVENUE MANHATTAN NY, 10011",French,40.74121,-74.0051
NANCY WHISKEY PUB,"1 LISPENARD ST MANHATTAN NY, 10013",American,40.72059,-74.005104
MAGNOLIA BAKERY,"401 BLEECKER STREET MANHATTAN NY, 10014",Bakery,40.73591,-74.005104
L'ARTUSI,"228 WEST   10 STREET MANHATTAN NY, 10014",American,40.733917,-74.00513
SUPER POLLO,"4102 5 AVENUE BROOKLYN NY, 11232",Peruvian,40.650097,-74.005135
HIGH LINE HOTEL,"180 10TH AVE MANHATTAN NY, 10011",American,40.746353,-74.005135
INTELLIGENTSIA COFFEE,"180 10 AVENUE MANHATTAN NY, 10011",Coffee/Tea,40.746353,-74.005135
TARO ASIAN FOOD RESTAURANT,"7109 13 AVENUE BROOKLYN NY, 11228",Chinese,40.622498,-74.00514
THE T&D BROTHERS INC,"7109 13TH AVE BROOKLYN NY, 11228",Chinese,40.622498,-74.00514
ATOMIC WINGS,"311 BROADWAY MANHATTAN NY, 10007",Chicken,40.715557,-74.00516
KRISPY PIZZA,"7112 13 AVENUE BROOKLYN NY, 11228",Pizza/Italian,40.622486,-74.00517
A.I.G.CHARTIS,"175 WATER STREET MANHATTAN NY, 10038",American,40.706722,-74.00518
ARTIFAKT BAR,"54 WATTS STREET MANHATTAN NY, 10013",American,40.723667,-74.00519
TASTY CHICKEN,"1687 86TH STREET BROOKLYN NY, 11214",American,40.608807,-74.005196
JIMMY'S PLACE,"7118 13 AVENUE BROOKLYN NY, 11228",American,40.622456,-74.0052
CHUMLEY'S,"86 BEDFORD ST MANHATTAN NY, 10014",American,40.732018,-74.0052
NEW GARDEN,"7120 13TH AVE BROOKLYN NY, 11228",Chinese,40.622448,-74.00521
RINCONCITO FAMILIAR MEXICAN CUISINE,"4118 5TH AVE BROOKLYN NY, 11232",Mexican,40.65002,-74.00522
MCDONALD'S,"968 4TH AVE BROOKLYN NY, 11232",American,40.65354,-74.00524
BLACK BURGER/ POKE BOWL/ 5 BOROUGHS PIZZA,"386 CANAL ST MANHATTAN NY, 10013",American,40.72175,-74.00524
DOS CAMINOS,"675 HUDSON STREET MANHATTAN NY, 10014",Mexican,40.74035,-74.00525
NIKO NIKO SUSHI & BOWL,"133 JOHN ST MANHATTAN NY, 10038",Japanese,40.707146,-74.00526
MCDONALD'S,"208 VARICK STREET MANHATTAN NY, 10014",Hamburgers,40.728832,-74.005264
GETTING HUNGRY,"225 VARICK ST MANHATTAN NY, 10014",Delicatessen,40.72896,-74.005264
MOUSTACHE RESTAURANT,"90 BEDFORD STREET MANHATTAN NY, 10014",Mediterranean,40.732143,-74.00528
THE LITTLE OWL,"90 BEDFORD STREET MANHATTAN NY, 10014",American,40.732143,-74.00528
HANGAR BAR,"115 CHRISTOPHER STREET MANHATTAN NY, 10014","Bottled beverages, including water, sodas, juices, etc.",40.733242,-74.005295
Fresh Tortillas Express Tex-Mexican Food,"206 VARICK ST MANHATTAN NY, 10014",Tex-Mex,40.728626,-74.0053
PLAZA DELI,"127 JOHN STREET MANHATTAN NY, 10038",Delicatessen,40.707268,-74.00536
Da Ge Xiao Chi,"4903 7TH AVE BROOKLYN NY, 11220",Chinese,40.64295,-74.00538
MAMA RAO'S RESTAURANT & BAR,"6408 11 AVENUE BROOKLYN NY, 11219",Italian,40.62916,-74.0054
DEB'S,"200 VARICK STREET MANHATTAN NY, 10014",American,40.727936,-74.00541
SOB's,"200 VARICK STREET MANHATTAN NY, 10014","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.727936,-74.00541
CHIPOTLE MEXICAN GRILL,"200 VARICK STREET MANHATTAN NY, 10014",Tex-Mex,40.727936,-74.00541
KUNG FU STEAMER,"6415 11TH AVE BROOKLYN NY, 11219",Chinese,40.629124,-74.00542
FEAST ON US,"645 HUDSON ST MANHATTAN NY, 10014",American,40.73924,-74.005424
SOPHIES CUBAN CUISINE,"76 FULTON ST MANHATTAN NY, 10038","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.70904,-74.00545
HOLE IN THE WALL,"15 CLIFF ST MANHATTAN NY, 10038",American,40.708138,-74.005455
1 OAK,"453 WEST   17 STREET MANHATTAN NY, 10011",American,40.743496,-74.00546
MOLE,"57 JANE STREET MANHATTAN NY, 10014",Mexican,40.738144,-74.00548
HUDSON BAR AND BOOKS,"636 HUDSON STREET MANHATTAN NY, 10014",American,40.738632,-74.00551
PIZZETTERIA BRUNETTI,"626 HUDSON STREET MANHATTAN NY, 10014",Pizza,40.73851,-74.00552
FUNNY B.B.Q. BAR,"818 54 STREET BROOKLYN NY, 11220",Chinese,40.63856,-74.00553
C & L OF EAST OCEAN RESTAURANT,"5304 8 Ave BROOKLYN NY, 11220",Chinese,40.639374,-74.00553
SQUIRE DINER,"80 BEEKMAN STREET MANHATTAN NY, 10038",American,40.710342,-74.00553
MISTER HOTPOT,"5306 8 AVENUE BROOKLYN NY, 11220",Chinese,40.639366,-74.00554
GOOD TASTE 88,"773 52ND STREET BROOKLYN NY, 11220",Chinese,40.640404,-74.00554
DEFONTE'S SANDWICH SHOP,"379 COLUMBIA STREET BROOKLYN NY, 11231",American,40.679108,-74.00554
AU BON PAIN,"170 WILLIAM ST MANHATTAN NY, 10038",American,40.710438,-74.00555
ARTICHOKE BASILLE'S PIZZA & BAR,"457 WEST   17 STREET MANHATTAN NY, 10011",Pizza/Italian,40.743538,-74.005554
